sample_id,source_dataset,annotation_type,split,final_class,source_label,image_path,crop_path,source_image_path,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,image_id,annotation_id
taco_42,TACO,cropped_object_classification,train,Plastic,Clear plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000053_ann42.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000053_ann42.jpg,TACO-master/TACO-master/data/batch_1/000053.jpg,1537,2049,398.0,410.0,1134.0,998.0,13,42
taco_46,TACO,cropped_object_classification,train,Plastic,Other plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000056_ann46.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000056_ann46.jpg,TACO-master/TACO-master/data/batch_1/000056.jpg,1537,2049,419.0,8.0,713.0,1854.0,14,46
taco_47,TACO,cropped_object_classification,train,Plastic,Other plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000058_ann47.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000058_ann47.jpg,TACO-master/TACO-master/data/batch_1/000058.jpg,1537,2049,150.0,328.0,568.0,1304.0,15,47
taco_48,TACO,cropped_object_classification,train,Plastic,Other plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000058_ann48.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000058_ann48.jpg,TACO-master/TACO-master/data/batch_1/000058.jpg,1537,2049,802.0,405.0,547.0,1404.0,15,48
taco_50,TACO,cropped_object_classification,val,Metal,Aerosol,TACO-master/TACO-master/data/filtered_classification/crops/val/Metal/000060_ann50.jpg,TACO-master/TACO-master/data/filtered_classification/crops/val/Metal/000060_ann50.jpg,TACO-master/TACO-master/data/batch_1/000060.jpg,1537,2049,750.0,244.0,402.0,1467.0,16,50
taco_51,TACO,cropped_object_classification,train,PaperCardboard,Normal paper,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000060_ann51.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000060_ann51.jpg,TACO-master/TACO-master/data/batch_1/000060.jpg,1537,2049,1205.0,989.0,332.0,602.0,16,51
taco_53,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000011_ann53.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000011_ann53.jpg,TACO-master/TACO-master/data/batch_1/000011.jpg,1537,2049,522.0,1168.0,240.0,122.0,18,53
taco_54,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000032_ann54.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000032_ann54.jpg,TACO-master/TACO-master/data/batch_1/000032.jpg,1537,2049,503.0,808.0,445.0,357.0,19,54
taco_56,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000040_ann56.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000040_ann56.jpg,TACO-master/TACO-master/data/batch_1/000040.jpg,2049,1537,285.0,402.0,472.0,624.0,20,56
taco_57,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000040_ann57.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000040_ann57.jpg,TACO-master/TACO-master/data/batch_1/000040.jpg,2049,1537,1450.0,379.0,514.0,612.0,20,57
taco_60,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000043_ann60.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000043_ann60.jpg,TACO-master/TACO-master/data/batch_1/000043.jpg,2049,1537,602.0,290.0,865.0,1059.0,21,60
taco_62,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000049_ann62.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000049_ann62.jpg,TACO-master/TACO-master/data/batch_1/000049.jpg,1537,2049,399.0,502.0,483.0,741.0,22,62
taco_64,TACO,cropped_object_classification,train,Metal,Aerosol,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000054_ann64.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000054_ann64.jpg,TACO-master/TACO-master/data/batch_1/000054.jpg,1537,2049,184.0,898.0,494.0,854.0,23,64
taco_65,TACO,cropped_object_classification,train,Plastic,Other plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000054_ann65.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000054_ann65.jpg,TACO-master/TACO-master/data/batch_1/000054.jpg,1537,2049,605.0,259.0,379.0,1196.0,23,65
taco_66,TACO,cropped_object_classification,train,Plastic,Other plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000054_ann66.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000054_ann66.jpg,TACO-master/TACO-master/data/batch_1/000054.jpg,1537,2049,1051.0,202.0,486.0,1078.0,23,66
taco_68,TACO,cropped_object_classification,val,Metal,Aerosol,TACO-master/TACO-master/data/filtered_classification/crops/val/Metal/000061_ann68.jpg,TACO-master/TACO-master/data/filtered_classification/crops/val/Metal/000061_ann68.jpg,TACO-master/TACO-master/data/batch_1/000061.jpg,1537,2049,274.0,723.0,663.0,846.0,24,68
taco_69,TACO,cropped_object_classification,train,Glass,Glass bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Glass/000021_ann69.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Glass/000021_ann69.jpg,TACO-master/TACO-master/data/batch_1/000021.jpg,2049,1537,852.0,638.0,687.0,291.0,25,69
taco_71,TACO,cropped_object_classification,train,Glass,Glass bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Glass/000022_ann71.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Glass/000022_ann71.jpg,TACO-master/TACO-master/data/batch_1/000022.jpg,2049,1537,647.0,1033.0,820.0,376.0,26,71
taco_73,TACO,cropped_object_classification,train,Plastic,Clear plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000023_ann73.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000023_ann73.jpg,TACO-master/TACO-master/data/batch_1/000023.jpg,1537,2049,372.0,1441.0,293.0,221.0,27,73
taco_74,TACO,cropped_object_classification,test,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000023_ann74.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000023_ann74.jpg,TACO-master/TACO-master/data/batch_1/000023.jpg,1537,2049,1015.0,979.0,190.0,214.0,27,74
taco_75,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000023_ann75.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000023_ann75.jpg,TACO-master/TACO-master/data/batch_1/000023.jpg,1537,2049,904.0,1493.0,168.0,166.0,27,75
taco_76,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000023_ann76.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000023_ann76.jpg,TACO-master/TACO-master/data/batch_1/000023.jpg,1537,2049,683.0,1550.0,221.0,103.0,27,76
taco_80,TACO,cropped_object_classification,test,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000024_ann80.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000024_ann80.jpg,TACO-master/TACO-master/data/batch_1/000024.jpg,1537,2049,218.0,1457.0,273.0,273.0,28,80
taco_81,TACO,cropped_object_classification,test,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000024_ann81.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000024_ann81.jpg,TACO-master/TACO-master/data/batch_1/000024.jpg,1537,2049,634.0,860.0,227.0,232.0,28,81
taco_83,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000027_ann83.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000027_ann83.jpg,TACO-master/TACO-master/data/batch_1/000027.jpg,1537,2049,668.0,717.0,455.0,655.0,29,83
taco_85,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000030_ann85.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000030_ann85.jpg,TACO-master/TACO-master/data/batch_1/000030.jpg,1537,2049,604.0,1052.0,187.0,320.0,31,85
taco_86,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000031_ann86.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000031_ann86.jpg,TACO-master/TACO-master/data/batch_1/000031.jpg,1537,2049,470.0,1040.0,413.0,321.0,32,86
taco_87,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000042_ann87.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000042_ann87.jpg,TACO-master/TACO-master/data/batch_1/000042.jpg,2049,1537,664.0,619.0,239.0,270.0,33,87
taco_88,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000042_ann88.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000042_ann88.jpg,TACO-master/TACO-master/data/batch_1/000042.jpg,2049,1537,1179.0,662.0,286.0,265.0,33,88
taco_91,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000050_ann91.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000050_ann91.jpg,TACO-master/TACO-master/data/batch_1/000050.jpg,1537,2049,642.0,854.0,833.0,804.0,34,91
taco_93,TACO,cropped_object_classification,train,Metal,Aerosol,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000059_ann93.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000059_ann93.jpg,TACO-master/TACO-master/data/batch_1/000059.jpg,1537,2049,656.0,705.0,319.0,841.0,35,93
taco_94,TACO,cropped_object_classification,train,PaperCardboard,Normal paper,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000059_ann94.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000059_ann94.jpg,TACO-master/TACO-master/data/batch_1/000059.jpg,1537,2049,744.0,551.0,792.0,777.0,35,94
taco_97,TACO,cropped_object_classification,train,Plastic,Clear plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000000_ann97.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000000_ann97.jpg,TACO-master/TACO-master/data/batch_1/000000.jpg,1537,2049,710.0,1225.0,153.0,198.0,36,97
taco_98,TACO,cropped_object_classification,val,Glass,Glass bottle,TACO-master/TACO-master/data/filtered_classification/crops/val/Glass/000013_ann98.jpg,TACO-master/TACO-master/data/filtered_classification/crops/val/Glass/000013_ann98.jpg,TACO-master/TACO-master/data/batch_1/000013.jpg,1537,2049,811.0,1123.0,199.0,350.0,37,98
taco_100,TACO,cropped_object_classification,train,Other,Crisp packet,TACO-master/TACO-master/data/filtered_classification/crops/train/Other/000015_ann100.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Other/000015_ann100.jpg,TACO-master/TACO-master/data/batch_1/000015.jpg,1537,2049,828.0,1058.0,193.0,187.0,38,100
taco_101,TACO,cropped_object_classification,test,Glass,Glass bottle,TACO-master/TACO-master/data/filtered_classification/crops/test/Glass/000016_ann101.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Glass/000016_ann101.jpg,TACO-master/TACO-master/data/batch_1/000016.jpg,1537,2049,593.0,934.0,432.0,238.0,39,101
taco_102,TACO,cropped_object_classification,train,Glass,Glass bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Glass/000017_ann102.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Glass/000017_ann102.jpg,TACO-master/TACO-master/data/batch_1/000017.jpg,1537,2049,713.0,530.0,191.0,373.0,40,102
taco_103,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000025_ann103.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000025_ann103.jpg,TACO-master/TACO-master/data/batch_1/000025.jpg,1537,2049,323.0,1055.0,487.0,352.0,41,103
taco_105,TACO,cropped_object_classification,train,PaperCardboard,Normal paper,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000025_ann105.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000025_ann105.jpg,TACO-master/TACO-master/data/batch_1/000025.jpg,1537,2049,1426.0,1294.0,110.0,273.0,41,105
taco_106,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000029_ann106.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000029_ann106.jpg,TACO-master/TACO-master/data/batch_1/000029.jpg,1537,2049,652.0,874.0,425.0,689.0,42,106
taco_107,TACO,cropped_object_classification,train,Plastic,Other plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000035_ann107.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Plastic/000035_ann107.jpg,TACO-master/TACO-master/data/batch_1/000035.jpg,1537,2049,33.0,230.0,602.0,1316.0,43,107
taco_108,TACO,cropped_object_classification,val,Plastic,Other plastic bottle,TACO-master/TACO-master/data/filtered_classification/crops/val/Plastic/000035_ann108.jpg,TACO-master/TACO-master/data/filtered_classification/crops/val/Plastic/000035_ann108.jpg,TACO-master/TACO-master/data/batch_1/000035.jpg,1537,2049,807.0,103.0,710.0,1613.0,43,108
taco_110,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000037_ann110.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000037_ann110.jpg,TACO-master/TACO-master/data/batch_1/000037.jpg,2049,1537,929.0,557.0,379.0,500.0,44,110
taco_111,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000037_ann111.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000037_ann111.jpg,TACO-master/TACO-master/data/batch_1/000037.jpg,2049,1537,494.0,531.0,372.0,533.0,44,111
taco_112,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000037_ann112.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000037_ann112.jpg,TACO-master/TACO-master/data/batch_1/000037.jpg,2049,1537,709.0,271.0,296.0,482.0,44,112
taco_115,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann115.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann115.jpg,TACO-master/TACO-master/data/batch_1/000045.jpg,2049,1537,564.0,1303.0,522.0,233.0,45,115
taco_116,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann116.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann116.jpg,TACO-master/TACO-master/data/batch_1/000045.jpg,2049,1537,0.0,452.0,437.0,504.0,45,116
taco_117,TACO,cropped_object_classification,test,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000045_ann117.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000045_ann117.jpg,TACO-master/TACO-master/data/batch_1/000045.jpg,2049,1537,395.0,475.0,424.0,486.0,45,117
taco_118,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann118.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann118.jpg,TACO-master/TACO-master/data/batch_1/000045.jpg,2049,1537,804.0,465.0,339.0,501.0,45,118
taco_119,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann119.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000045_ann119.jpg,TACO-master/TACO-master/data/batch_1/000045.jpg,2049,1537,1128.0,327.0,496.0,648.0,45,119
taco_120,TACO,cropped_object_classification,test,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000045_ann120.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000045_ann120.jpg,TACO-master/TACO-master/data/batch_1/000045.jpg,2049,1537,1583.0,315.0,466.0,669.0,45,120
taco_121,TACO,cropped_object_classification,test,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000038_ann121.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000038_ann121.jpg,TACO-master/TACO-master/data/batch_1/000038.jpg,2049,1537,238.0,686.0,401.0,475.0,46,121
taco_122,TACO,cropped_object_classification,test,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000038_ann122.jpg,TACO-master/TACO-master/data/filtered_classification/crops/test/Metal/000038_ann122.jpg,TACO-master/TACO-master/data/batch_1/000038.jpg,2049,1537,802.0,410.0,413.0,344.0,46,122
taco_123,TACO,cropped_object_classification,train,Metal,Food Can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000038_ann123.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000038_ann123.jpg,TACO-master/TACO-master/data/batch_1/000038.jpg,2049,1537,1498.0,636.0,405.0,477.0,46,123
taco_129,TACO,cropped_object_classification,train,PaperCardboard,Egg carton,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000065_ann129.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000065_ann129.jpg,TACO-master/TACO-master/data/batch_1/000065.JPG,3264,2448,1824.0,475.0,1028.0,735.0,47,129
taco_130,TACO,cropped_object_classification,train,PaperCardboard,Egg carton,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000065_ann130.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000065_ann130.jpg,TACO-master/TACO-master/data/batch_1/000065.JPG,3264,2448,1183.0,55.0,1006.0,1054.0,47,130
taco_131,TACO,cropped_object_classification,train,PaperCardboard,Egg carton,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000066_ann131.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000066_ann131.jpg,TACO-master/TACO-master/data/batch_1/000066.JPG,3264,2448,413.0,1120.0,1143.0,922.0,48,131
taco_132,TACO,cropped_object_classification,val,PaperCardboard,Egg carton,TACO-master/TACO-master/data/filtered_classification/crops/val/PaperCardboard/000067_ann132.jpg,TACO-master/TACO-master/data/filtered_classification/crops/val/PaperCardboard/000067_ann132.jpg,TACO-master/TACO-master/data/batch_1/000067.JPG,2448,3264,31.0,194.0,1700.0,2107.0,49,132
taco_134,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000069_ann134.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000069_ann134.jpg,TACO-master/TACO-master/data/batch_1/000069.JPG,2448,3264,1050.0,1654.0,410.0,353.0,51,134
taco_135,TACO,cropped_object_classification,train,Metal,Drink can,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000070_ann135.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/Metal/000070_ann135.jpg,TACO-master/TACO-master/data/batch_1/000070.JPG,2448,3264,1038.0,1111.0,255.0,637.0,52,135
taco_136,TACO,cropped_object_classification,train,PaperCardboard,Other carton,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000071_ann136.jpg,TACO-master/TACO-master/data/filtered_classification/crops/train/PaperCardboard/000071_ann136.jpg,TACO-master/TACO-master/data/batch_1/000071.JPG,2448,3264,1024.0,1397.0,556.0,592.0,53,136
