sample_id,source_dataset,annotation_type,split,final_class,source_label,image_path,crop_path,source_image_path,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,image_id,annotation_id
trashnet_train_plastic109.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic109.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic109.jpg,,,,,,,,
trashnet_train_plastic104.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic104.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic104.jpg,,,,,,,,
trashnet_train_plastic336.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic336.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic336.jpg,,,,,,,,
trashnet_train_plastic417.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic417.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic417.jpg,,,,,,,,
trashnet_train_plastic299.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic299.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic299.jpg,,,,,,,,
trashnet_train_plastic183.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic183.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic183.jpg,,,,,,,,
trashnet_train_plastic447.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic447.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic447.jpg,,,,,,,,
trashnet_train_plastic259.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic259.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic259.jpg,,,,,,,,
trashnet_train_plastic434.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic434.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic434.jpg,,,,,,,,
trashnet_train_plastic122.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic122.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic122.jpg,,,,,,,,
trashnet_train_plastic169.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic169.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic169.jpg,,,,,,,,
trashnet_train_plastic313.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic313.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic313.jpg,,,,,,,,
trashnet_train_plastic13.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic13.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic13.jpg,,,,,,,,
trashnet_train_plastic436.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic436.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic436.jpg,,,,,,,,
trashnet_train_plastic469.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic469.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic469.jpg,,,,,,,,
trashnet_train_plastic185.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic185.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic185.jpg,,,,,,,,
trashnet_train_plastic237.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic237.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic237.jpg,,,,,,,,
trashnet_train_plastic279.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic279.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic279.jpg,,,,,,,,
trashnet_train_plastic247.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic247.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic247.jpg,,,,,,,,
trashnet_train_plastic409.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic409.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic409.jpg,,,,,,,,
trashnet_train_plastic364.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic364.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic364.jpg,,,,,,,,
trashnet_train_plastic290.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic290.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic290.jpg,,,,,,,,
trashnet_train_plastic404.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic404.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic404.jpg,,,,,,,,
trashnet_train_plastic176.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic176.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic176.jpg,,,,,,,,
trashnet_train_plastic379.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic379.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic379.jpg,,,,,,,,
trashnet_train_plastic49.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic49.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic49.jpg,,,,,,,,
trashnet_train_plastic44.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic44.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic44.jpg,,,,,,,,
trashnet_train_plastic68.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic68.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic68.jpg,,,,,,,,
trashnet_train_plastic133.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic133.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic133.jpg,,,,,,,,
trashnet_train_plastic341.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic341.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic341.jpg,,,,,,,,
trashnet_train_plastic161.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic161.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic161.jpg,,,,,,,,
trashnet_train_plastic195.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic195.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic195.jpg,,,,,,,,
trashnet_train_plastic40.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic40.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic40.jpg,,,,,,,,
trashnet_train_plastic296.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic296.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic296.jpg,,,,,,,,
trashnet_train_plastic330.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic330.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic330.jpg,,,,,,,,
trashnet_train_plastic382.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic382.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic382.jpg,,,,,,,,
trashnet_train_plastic127.jpg,TrashNet,image_classification,train,Plastic,plastic,trashnet-master/trashnet-master/data/filtered_6class/train/Plastic/plastic127.jpg,,trashnet-master/trashnet-master/data/dataset-resized/plastic/plastic127.jpg,,,,,,,,
